file,header,seq_len,query_len,edits,re_time,re_mem,shiftor_time,shiftor_mem,levenshtein_time,levenshtein_mem
dna_mutated_len100_0.fasta,dna|mutated|len100|i0,100,50,4,0.00022340001305565238,63700992,0.003620399977080524,63700992,0.009497500024735928,63700992
dna_mutated_len100_0.fasta,dna|mutated|len100|i0,100,50,5,0.00022899999748915434,63700992,0.00166379997972399,63700992,0.010143699997570366,63700992
dna_mutated_len100_0.fasta,dna|mutated|len100|i0,100,50,0,0.0004564999835565686,63700992,0.00212610000744462,63700992,0.005606199963949621,63700992
dna_mutated_len100_0.fasta,dna|mutated|len100|i0,100,50,1,0.0002164000179618597,63700992,0.0016571000451222062,63700992,0.007454900012817234,63700992
dna_mutated_len100_0.fasta,dna|mutated|len100|i0,100,50,2,0.00020359997870400548,63700992,0.0016701000276952982,63700992,0.008475199982058257,63700992
dna_mutated_len100_0.fasta,dna|mutated|len100|i0,100,50,3,0.00021059997379779816,63700992,0.0016670000040903687,63700992,0.008681000035721809,63700992
dna_mutated_len100_0.fasta,dna|mutated|len100|i0,100,50,4,0.00020319997565820813,63700992,0.00181200000224635,63700992,0.009363199991639704,63700992
dna_mutated_len100_0.fasta,dna|mutated|len100|i0,100,50,5,0.00022190000163391232,63700992,0.0016749000060372055,63705088,0.019557999970857054,63705088
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,20,0,0.00020619999850168824,63705088,0.008387600013520569,63705088,0.023189599975012243,63705088
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,20,1,0.00018279999494552612,63705088,0.008115699980407953,63705088,0.0339926999877207,63705088
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,20,2,0.00023140001576393843,63705088,0.007736100000329316,63705088,0.028612399997655302,63705088
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,20,3,0.00023360003251582384,63709184,0.00917999999364838,63709184,0.03978260001167655,63709184
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,20,4,0.00018319999799132347,63709184,0.007691900013014674,63709184,0.03425590001279488,63709184
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,20,5,0.00022960000205785036,63713280,0.00891919998684898,63713280,0.040381899976637214,63713280
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,20,0,0.0002474000211805105,63713280,0.008246099983807653,63713280,0.027722499973606318,63713280
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,20,1,0.00018720002844929695,63713280,0.008695400028955191,63713280,0.02570439997361973,63713280
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,20,2,0.00019940000493079424,63713280,0.009643899975344539,63713280,0.029536899994127452,63713280
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,20,3,0.00020399998174980283,63713280,0.007786100031808019,63713280,0.03008549998048693,63713280
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,20,4,0.0004496999899856746,63713280,0.014901200018357486,63713280,0.03265200002351776,63713280
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,20,5,0.00018430000636726618,63713280,0.0075536000076681376,63713280,0.04183709999779239,63713280
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,20,0,0.00041119998786598444,63713280,0.011760600027628243,63713280,0.02639320003800094,63713280
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,20,1,0.00018220004858449101,63717376,0.007728600001428276,63717376,0.030487400013953447,63717376
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,20,2,0.00019019999308511615,63721472,0.007851600006688386,63721472,0.031524899997748435,63721472
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,20,3,0.00024859997211024165,63721472,0.007957099995110184,63721472,0.029888799996115267,63721472
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,20,4,0.00018640002235770226,63721472,0.00789110001642257,63721472,0.03347219998249784,63721472
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,20,5,0.00018350000027567148,63721472,0.012419399979989976,63725568,0.04618430003756657,63725568
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,50,0,0.00022600003285333514,63725568,0.008007799973711371,63729664,0.05322849994990975,63729664
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,50,1,0.00021739996736869216,63729664,0.008021600020583719,63729664,0.061257399967871606,63729664
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,50,2,0.00021650001872330904,63729664,0.009916100010741502,63729664,0.076411799993366,63729664
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,50,3,0.00023520004469901323,63729664,0.008626100025139749,63729664,0.07587719999719411,63733760
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,50,4,0.00022200000239536166,63733760,0.009680199960712343,63733760,0.08862860000226647,63733760
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,50,5,0.0002634000265970826,63770624,0.007980199996381998,63770624,0.08094680000795051,63770624
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,50,0,0.0003848000196740031,63770624,0.00811029999749735,63770624,0.052089700009673834,63770624
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,50,1,0.00024369999300688505,63770624,0.009756099956575781,63770624,0.06839840003522113,63770624
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,50,2,0.0002204999909736216,63770624,0.007871499983593822,63770624,0.06798260001232848,63770624
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,50,3,0.00022010004613548517,63770624,0.011828500020783395,63770624,0.06953719997545704,63770624
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,50,4,0.00022470002295449376,63770624,0.007943900011014193,63770624,0.08550109999487177,63770624
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,50,5,0.00022709998302161694,63770624,0.007859700010158122,63770624,0.08533680002437904,63770624
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,50,0,0.00022330001229420304,63770624,0.008504699973855168,63770624,0.054758100013714284,63770624
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,50,1,0.00021959998412057757,63770624,0.007759800006169826,63770624,0.0619977000169456,63774720
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,50,2,0.0002209999947808683,63774720,0.00782589998561889,63774720,0.07017510000150651,63774720
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,50,3,0.00022139999782666564,63774720,0.008800500014331192,63774720,0.06979849998606369,63774720
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,50,4,0.0002880000392906368,63774720,0.008636000042315573,63774720,0.08003890002146363,63774720
dna_mutated_len500_0.fasta,dna|mutated|len500|i0,500,50,5,0.0002177999704144895,63774720,0.008688799978699535,63778816,0.0832315000006929,63778816
dna_random_len100_0.fasta,dna|random|len100|i0,100,20,0,0.0002532999496906996,63778816,0.0015350999892689288,63778816,0.0036560999578796327,63778816
dna_random_len100_0.fasta,dna|random|len100|i0,100,20,1,0.0003513999981805682,63778816,0.0016293000080622733,63778816,0.00418120005633682,63778816
dna_random_len100_0.fasta,dna|random|len100|i0,100,20,2,0.00017120002303272486,63778816,0.001657599990721792,63778816,0.005177900020498782,63778816
dna_random_len100_0.fasta,dna|random|len100|i0,100,20,3,0.00018660002388060093,63778816,0.00178540003253147,63778816,0.006053300050552934,63778816
dna_random_len100_0.fasta,dna|random|len100|i0,100,20,4,0.00017809995915740728,63782912,0.0014112999779172242,63782912,0.005473900004290044,63782912
dna_random_len100_0.fasta,dna|random|len100|i0,100,20,5,0.00022680003894492984,63782912,0.0016133000026457012,63782912,0.005838100041728467,63782912
dna_random_len100_0.fasta,dna|random|len100|i0,100,20,0,0.00025400001322850585,63782912,0.0013564000255428255,63782912,0.003551800036802888,63782912
dna_random_len100_0.fasta,dna|random|len100|i0,100,20,1,0.00017950002802535892,63787008,0.0013775000115856528,63787008,0.004134999995585531,63787008
dna_random_len100_0.fasta,dna|random|len100|i0,100,20,2,0.00016759999562054873,63787008,0.0013960999785922468,63787008,0.004543500021100044,63787008
dna_random_len100_0.fasta,dna|random|len100|i0,100,20,3,0.00017120002303272486,63787008,0.0015771999605931342,63787008,0.005228099995292723,63787008
dna_random_len100_0.fasta,dna|random|len100|i0,100,20,4,0.00019970000721514225,63787008,0.0015237000188790262,63787008,0.005402799986768514,63787008
dna_random_len100_0.fasta,dna|random|len100|i0,100,20,5,0.00017659994773566723,63787008,0.001416000013705343,63787008,0.006125400017481297,63787008
dna_random_len100_0.fasta,dna|random|len100|i0,100,20,0,0.00019200000679120421,63787008,0.0013764000032097101,63787008,0.003530000045429915,63787008
dna_random_len100_0.fasta,dna|random|len100|i0,100,20,1,0.00018350000027567148,63791104,0.001403900037985295,63791104,0.004207100020721555,63791104
dna_random_len100_0.fasta,dna|random|len100|i0,100,20,2,0.0001715999678708613,63791104,0.0014168000197969377,63791104,0.004576499981340021,63791104
dna_random_len100_0.fasta,dna|random|len100|i0,100,20,3,0.00020839995704591274,63791104,0.001797800010535866,63791104,0.005059399991296232,63791104
dna_random_len100_0.fasta,dna|random|len100|i0,100,20,4,0.00018999999156221747,63791104,0.001589899999089539,63791104,0.005454699974507093,63791104
dna_random_len100_0.fasta,dna|random|len100|i0,100,20,5,0.00018229999113827944,63795200,0.0016115999897010624,63795200,0.007410700025502592,63795200
dna_random_len100_0.fasta,dna|random|len100|i0,100,50,0,0.0002662999904714525,63799296,0.001665900053922087,63799296,0.005606199963949621,63799296
dna_random_len100_0.fasta,dna|random|len100|i0,100,50,1,0.00023790000705048442,63799296,0.0016254999791271985,63799296,0.0064765000133775175,63799296
dna_random_len100_0.fasta,dna|random|len100|i0,100,50,2,0.0002180000301450491,63799296,0.0024102000170387328,63799296,0.010277499968651682,63803392
dna_random_len100_0.fasta,dna|random|len100|i0,100,50,3,0.0002248000237159431,63803392,0.0017760999617166817,63803392,0.01302920002490282,63803392
dna_random_len100_0.fasta,dna|random|len100|i0,100,50,4,0.0002756000030785799,63803392,0.0016482000355608761,63803392,0.008554000000003725,63803392
dna_random_len100_0.fasta,dna|random|len100|i0,100,50,5,0.00023830001009628177,63803392,0.0016329000354744494,63803392,0.009523599990643561,63803392
dna_random_len100_0.fasta,dna|random|len100|i0,100,50,0,0.00027979997685179114,63803392,0.0016497999895364046,63803392,0.005606100021395832,63803392
dna_random_len100_0.fasta,dna|random|len100|i0,100,50,1,0.0002761000068858266,63803392,0.0016579999937675893,63803392,0.006480399984866381,63807488
dna_random_len100_0.fasta,dna|random|len100|i0,100,50,2,0.00027459999546408653,63807488,0.0019902000203728676,63807488,0.007255700009409338,63807488
dna_random_len100_0.fasta,dna|random|len100|i0,100,50,3,0.0002796999760903418,63807488,0.004114900017157197,63807488,0.007970100035890937,63807488
dna_random_len100_0.fasta,dna|random|len100|i0,100,50,4,0.00026790000265464187,63807488,0.0016892000567167997,63807488,0.008740699966438115,63807488
dna_random_len100_0.fasta,dna|random|len100|i0,100,50,5,0.0003630000283010304,63811584,0.001803699997253716,63811584,0.00963480002246797,63811584
dna_random_len100_0.fasta,dna|random|len100|i0,100,50,0,0.00027279998175799847,63811584,0.001621799950953573,63811584,0.005584999977145344,63811584
dna_random_len100_0.fasta,dna|random|len100|i0,100,50,1,0.00030020001577213407,63811584,0.0016777999699115753,63811584,0.006276200001593679,63811584
dna_random_len100_0.fasta,dna|random|len100|i0,100,50,2,0.00028490001568570733,63811584,0.0016516000032424927,63811584,0.011918300006072968,63811584
dna_random_len100_0.fasta,dna|random|len100|i0,100,50,3,0.00028110004495829344,63811584,0.0016730999923311174,63811584,0.008033999998588115,63811584
dna_random_len100_0.fasta,dna|random|len100|i0,100,50,4,0.0003724999842233956,63811584,0.0018220000201836228,63811584,0.008604500035289675,63811584
dna_random_len100_0.fasta,dna|random|len100|i0,100,50,5,0.0007580999517813325,63815680,0.001852800021879375,63815680,0.009776299993973225,63819776
dna_random_len500_0.fasta,dna|random|len500|i0,500,20,0,0.00017720001051202416,63819776,0.007753899961244315,63819776,0.021880900021642447,63819776
dna_random_len500_0.fasta,dna|random|len500|i0,500,20,1,0.0001800000318326056,63819776,0.007568200002424419,63819776,0.02460799994878471,63819776
dna_random_len500_0.fasta,dna|random|len500|i0,500,20,2,0.00018630002159625292,63819776,0.008196399954613298,63819776,0.0370777000207454,63819776
dna_random_len500_0.fasta,dna|random|len500|i0,500,20,3,0.0001805999781936407,63819776,0.009177699976135045,63819776,0.02936960000079125,63819776
dna_random_len500_0.fasta,dna|random|len500|i0,500,20,4,0.00019669998437166214,63823872,0.01285289996303618,63823872,0.03171940002357587,63823872
dna_random_len500_0.fasta,dna|random|len500|i0,500,20,5,0.00017850002041086555,63823872,0.007598700001835823,63827968,0.03273729997454211,63827968
dna_random_len500_0.fasta,dna|random|len500|i0,500,20,0,0.00023449998116120696,63827968,0.007751600001938641,63827968,0.024381699971854687,63827968
dna_random_len500_0.fasta,dna|random|len500|i0,500,20,1,0.00018539995653554797,63827968,0.008974800002761185,63827968,0.024191999982576817,63827968
dna_random_len500_0.fasta,dna|random|len500|i0,500,20,2,0.00017819995991885662,63827968,0.007537800003774464,63827968,0.02753120003035292,63827968
dna_random_len500_0.fasta,dna|random|len500|i0,500,20,3,0.00018420000560581684,63827968,0.008167099964339286,63827968,0.02948379999725148,63827968
dna_random_len500_0.fasta,dna|random|len500|i0,500,20,4,0.00018719997024163604,63827968,0.007890500011853874,63827968,0.036698599986266345,63827968
dna_random_len500_0.fasta,dna|random|len500|i0,500,20,5,0.00018140004249289632,63832064,0.0075588999898172915,63832064,0.033019699971191585,63832064
dna_random_len500_0.fasta,dna|random|len500|i0,500,20,0,0.00018510001245886087,63832064,0.008428199973423034,63832064,0.0248332999763079,63832064
dna_random_len500_0.fasta,dna|random|len500|i0,500,20,1,0.00019230000907555223,63836160,0.010228500002995133,63836160,0.026155399973504245,63836160
dna_random_len500_0.fasta,dna|random|len500|i0,500,20,2,0.00017689995002001524,63836160,0.007985299977008253,63836160,0.026765799964778125,63836160
dna_random_len500_0.fasta,dna|random|len500|i0,500,20,3,0.0001841000048443675,63836160,0.007443799986504018,63836160,0.02925409999443218,63836160
dna_random_len500_0.fasta,dna|random|len500|i0,500,20,4,0.0002106999745592475,63836160,0.007575800002086908,63836160,0.0310944999800995,63836160
dna_random_len500_0.fasta,dna|random|len500|i0,500,20,5,0.00018659996567294002,63836160,0.008670900017023087,63836160,0.03280610003275797,63836160
dna_random_len500_0.fasta,dna|random|len500|i0,500,50,0,0.00022380001610144973,63836160,0.009105100005399436,63836160,0.0506040999898687,63836160
dna_random_len500_0.fasta,dna|random|len500|i0,500,50,1,0.0002731999848037958,63836160,0.013337499985937029,63836160,0.059331500029657036,63840256
dna_random_len500_0.fasta,dna|random|len500|i0,500,50,2,0.00022649997845292091,63840256,0.013285900000482798,63840256,0.06187380000483245,63840256
dna_random_len500_0.fasta,dna|random|len500|i0,500,50,3,0.00031650002347305417,63877120,0.008518099959474057,63877120,0.07081890001427382,63877120
dna_random_len500_0.fasta,dna|random|len500|i0,500,50,4,0.00021600001491606236,63877120,0.007755999977234751,63877120,0.0726958999875933,63877120
dna_random_len500_0.fasta,dna|random|len500|i0,500,50,5,0.0002869999734684825,63877120,0.01016540004638955,63881216,0.08552720001898706,63881216
dna_random_len500_0.fasta,dna|random|len500|i0,500,50,0,0.0005014999769628048,63881216,0.011413400003220886,63881216,0.047376399976201355,63881216
dna_random_len500_0.fasta,dna|random|len500|i0,500,50,1,0.00022149999858811498,63881216,0.008234500011894852,63881216,0.055642599996645004,63881216
dna_random_len500_0.fasta,dna|random|len500|i0,500,50,2,0.00022679998073726892,63881216,0.010041100031230599,63881216,0.06807999999728054,63881216
dna_random_len500_0.fasta,dna|random|len500|i0,500,50,3,0.000222400005441159,63881216,0.007959600014146417,63881216,0.07719819998601452,63881216
dna_random_len500_0.fasta,dna|random|len500|i0,500,50,4,0.00023780000628903508,63881216,0.0078096999786794186,63881216,0.0723979999893345,63881216
dna_random_len500_0.fasta,dna|random|len500|i0,500,50,5,0.00022059999173507094,63881216,0.010005699994508177,63881216,0.07826859998749569,63885312
dna_random_len500_0.fasta,dna|random|len500|i0,500,50,0,0.00023410003632307053,63885312,0.00914749997900799,63885312,0.048581200011540204,63885312
dna_random_len500_0.fasta,dna|random|len500|i0,500,50,1,0.0002261999761685729,63885312,0.00773389998357743,63885312,0.05749110004398972,63885312
dna_random_len500_0.fasta,dna|random|len500|i0,500,50,2,0.00027979997685179114,63885312,0.007801800034940243,63885312,0.07153089996427298,63885312
dna_random_len500_0.fasta,dna|random|len500|i0,500,50,3,0.0008789999992586672,63885312,0.0119834000361152,63885312,0.08379500004230067,63885312
dna_random_len500_0.fasta,dna|random|len500|i0,500,50,4,0.0002951999776996672,63885312,0.009396000008564442,63885312,0.09226930001750588,63885312
dna_random_len500_0.fasta,dna|random|len500|i0,500,50,5,0.00022520002676174045,63885312,0.00790869997581467,63885312,0.09065189998364076,63885312
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,20,0,0.00019300001440569758,63885312,0.0016949999844655395,63885312,0.0038249000208452344,63885312
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,20,1,0.0001718999701552093,63885312,0.0015079999575391412,63885312,0.0041180000407621264,63885312
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,20,2,0.00017830001888796687,63885312,0.0013983999961055815,63885312,0.004579200001899153,63885312
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,20,3,0.0001894999877549708,63889408,0.0014139999984763563,63889408,0.005023500008974224,63889408
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,20,4,0.0001821999903768301,63889408,0.0014120999840088189,63889408,0.005728599964641035,63889408
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,20,5,0.00018609996186569333,63893504,0.0023524999851360917,63893504,0.006852600025013089,63893504
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,20,0,4.509999416768551e-05,63897600,0.001723000023048371,63897600,0.0036874000215902925,63897600
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,20,1,0.00018740002997219563,63897600,0.0015246999682858586,63897600,0.004252400016412139,63897600
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,20,2,0.00024279998615384102,63897600,0.0013980999938212335,63897600,0.00461509998422116,63897600
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,20,3,0.00035909999860450625,63897600,0.0017379999626427889,63897600,0.005223300016950816,63897600
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,20,4,0.00019859999883919954,63897600,0.0014458999503403902,63897600,0.009297700016759336,63897600
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,20,5,0.00018889998318627477,63897600,0.0014090999611653388,63897600,0.008415199990849942,63897600
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,20,0,0.00018969998927786946,63897600,0.0014115999802015722,63897600,0.0038890999858267605,63897600
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,20,1,0.00019449996761977673,63901696,0.0014717000303789973,63901696,0.004417899996042252,63901696
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,20,2,0.00017190002836287022,63901696,0.0013780000153928995,63901696,0.004645799985155463,63901696
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,20,3,0.00017829996068030596,63905792,0.001408900017850101,63905792,0.007943900011014193,63905792
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,20,4,0.00019449996761977673,63905792,0.001400000008288771,63905792,0.007249499962199479,63905792
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,20,5,0.00034819997381418943,63905792,0.0013875000295229256,63905792,0.0070553999976255,63905792
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,50,0,0.0002494999789632857,63905792,0.0016901000053621829,63905792,0.005444000009447336,63905792
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,50,1,0.00020359997870400548,63905792,0.0016172000323422253,63905792,0.006399400008376688,63905792
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,50,2,0.00028110004495829344,63905792,0.0033104000031016767,63905792,0.007767000002786517,63905792
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,50,3,0.00021100003505125642,63905792,0.001698999956715852,63905792,0.012730599963106215,63905792
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,50,4,0.00026160001289099455,63905792,0.0016217000083997846,63905792,0.0122113999677822,63905792
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,50,5,0.00022749998606741428,63905792,0.0023650999646633863,63905792,0.012633200036361814,63909888
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,50,0,0.0002125999890267849,63909888,0.0016191000468097627,63909888,0.010046400013379753,63909888
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,50,1,0.00021989998640492558,63909888,0.004157999996095896,63909888,0.00802300003124401,63909888
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,50,2,0.0002237000153400004,63913984,0.0015912000089883804,63913984,0.007098999980371445,63913984
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,50,3,0.00024910003412514925,63913984,0.0016134000034071505,63918080,0.008350600022822618,63918080
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,50,4,0.00033459998667240143,63918080,0.0018511000089347363,63918080,0.008824099961202592,63918080
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,50,5,0.00022599997464567423,63918080,0.001645199954509735,63918080,0.009776499995496124,63918080
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,50,0,0.00022060004994273186,63918080,0.001588999992236495,63918080,0.0054484999855048954,63918080
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,50,1,0.00022350001381710172,63918080,0.0016065000090748072,63918080,0.0062818999867886305,63918080
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,50,2,0.00023780000628903508,63918080,0.0016407999792136252,63918080,0.007221899984870106,63918080
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,50,3,0.0005570999928750098,63918080,0.0018221999634988606,63918080,0.00974010000936687,63922176
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,50,4,0.00022569997236132622,63922176,0.001635399996303022,63922176,0.011416400026064366,63922176
dna_repetitive_len100_0.fasta,dna|repetitive|len100|i0,100,50,5,0.00024289998691529036,63926272,0.0016680999542586505,63926272,0.011628499953076243,63926272
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,20,0,0.0004678000113926828,63926272,0.008501099946442991,63926272,0.024036599963437766,63930368
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,20,1,0.0001947000273503363,63930368,0.0076966999913565814,63930368,0.027408600028138608,63930368
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,20,2,0.0001750999945215881,63930368,0.0076567999785766006,63930368,0.03589649999048561,63930368
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,20,3,0.0003850000211969018,63930368,0.007473600038792938,63930368,0.03289360000053421,63930368
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,20,4,0.0001889999839477241,63934464,0.008717099961359054,63934464,0.03374390001408756,63934464
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,20,5,0.00019390002125874162,63934464,0.008096800011117011,63934464,0.03516889997990802,63934464
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,20,0,0.00046030001249164343,63934464,0.007715900021139532,63934464,0.030803200032096356,63938560
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,20,1,0.00018050003563985229,63938560,0.009791600052267313,63938560,0.03091819997644052,63938560
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,20,2,0.00018120004096999764,63938560,0.008705099986400455,63938560,0.03574500000104308,63938560
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,20,3,0.00021349999587982893,63942656,0.00772809999762103,63942656,0.03168139996705577,63942656
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,20,4,0.000179799972102046,63942656,0.015358499949797988,63942656,0.039450000040233135,63942656
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,20,5,0.0001773000112734735,63942656,0.007694200030528009,63942656,0.04661550000309944,63942656
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,20,0,0.0002112000365741551,63942656,0.007666399993468076,63942656,0.028476900013629347,63942656
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,20,1,0.00023529998725280166,63946752,0.009873999981209636,63946752,0.025572900020051748,63946752
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,20,2,0.00017590000061318278,63946752,0.0088186000357382,63946752,0.03180419997079298,63946752
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,20,3,0.00027630000840872526,63946752,0.007768699957523495,63946752,0.03277460002573207,63946752
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,20,4,0.0002090999623760581,63946752,0.00830889999633655,63946752,0.03384480002569035,63946752
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,20,5,0.00019350001821294427,63946752,0.008733400027267635,63946752,0.038080900034401566,63946752
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,50,0,0.0002470000181347132,63950848,0.008563200011849403,63950848,0.054375500010792166,63950848
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,50,1,0.00031640002271160483,63983616,0.007966300006955862,63983616,0.07258129998808727,63983616
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,50,2,0.00031019997550174594,63983616,0.007969999976921827,63983616,0.07526599999982864,63983616
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,50,3,0.0002204999909736216,63983616,0.00819759996375069,63983616,0.07304540002951398,63983616
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,50,4,0.0002193999825976789,63983616,0.007942199998069555,63983616,0.08379030000651255,63983616
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,50,5,0.0003706999705173075,63983616,0.010774899972602725,63983616,0.08218640001723543,63983616
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,50,0,0.0002267000381834805,63983616,0.007750499993562698,63983616,0.06576480000512674,63987712
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,50,1,0.0006649999995715916,63987712,0.009615799994207919,63987712,0.05776029999833554,63987712
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,50,2,0.00022359995637089014,63987712,0.008802499971352518,63987712,0.06818699999712408,63987712
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,50,3,0.00022059999173507094,63987712,0.014613799983635545,63987712,0.08791330002713948,63991808
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,50,4,0.0004810999962501228,63991808,0.008096600009594113,63991808,0.08549880003556609,63991808
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,50,5,0.00023070001043379307,63991808,0.007922499964479357,63991808,0.08540310000535101,63991808
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,50,0,5.069997860118747e-05,63991808,0.008140699996147305,63991808,0.05025319999549538,63995904
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,50,1,0.0005120999994687736,63995904,0.007881800003815442,63995904,0.06344030000036582,63995904
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,50,2,0.00021540001034736633,63995904,0.007969899976160377,63995904,0.06936130003305152,63995904
dna_repetitive_len500_0.fasta,dna|repetitive|len500|i0,500,50,3,0.0002324000233784318,63995904,0.009687000012490898,63995904,0.08645459997933358,63995904
