pattern_name,category,algorithm,pattern_length,preprocessing_time_ms,search_time_ms,cpu_time_ms,total_time_ms,total_time_with_preprocessing_ms,matches_count,comparisons,hash_verifications,peak_memory_kb,throughput_bp_per_ms
avg_short_13,average,boyer_moore,7,0.0,319.618832989363,318.089999999998,319.618832989363,319.618832989363,93,,,3.54,1564.3634
avg_short_13,average,rabin_karp,7,0.0,147.10558400838636,146.2229999999991,147.10558400838636,147.10558400838636,93,,,0.08,3398.9192
avg_short_13,average,suffix_tree,7,23.088236114134602,1.096291991416365,1.0959999999968772,1.096291991416365,24.184528105550967,93,,,1.68,456082.872
avg_short_13,average,regex,7,0.0,1.8465410103090107,1.832999999997753,1.8465410103090107,1.8465410103090107,93,,,4.32,270776.5477
avg_short_14,average,naive,10,0.0,663.8532090000808,661.1139999999978,663.8532090000808,663.8532090000808,2,,,0.28,753.1786
avg_short_14,average,kmp,10,0.0,191.67045800713822,190.7889999999952,191.67045800713822,191.67045800713822,2,,,0.29,2608.6441
avg_short_14,average,boyer_moore,10,0.0,210.90299999923445,209.9849999999961,210.90299999923445,210.90299999923445,2,,,0.29,2370.7581
avg_short_14,average,rabin_karp,10,0.0,147.4503749923315,146.81099999999958,147.4503749923315,147.4503749923315,2,,,0.08,3390.9714
avg_short_14,average,suffix_tree,10,23.088236114134602,0.1413749996572733,0.1409999999992806,0.1413749996572733,23.229611113791876,2,,,0.14,3536693.2004
avg_short_14,average,regex,10,0.0,2.2418330190703273,2.2349999999988768,2.2418330190703273,2.2418330190703273,2,,,1.23,223031.7761
avg_short_15,average,naive,5,0.0,681.4084159850609,678.4299999999987,681.4084159850609,681.4084159850609,588,,,20.87,733.7743
avg_short_15,average,kmp,5,0.0,190.9032920084428,189.84199999999873,190.9032920084428,190.9032920084428,588,,,20.84,2619.1272
avg_short_15,average,boyer_moore,5,0.0,349.612916004844,348.0899999999991,349.612916004844,349.612916004844,588,,,20.82,1430.1531
avg_short_15,average,rabin_karp,5,0.0,147.00250001624227,146.4199999999991,147.00250001624227,147.00250001624227,588,,,0.07,3401.3027
avg_short_15,average,suffix_tree,5,23.088236114134602,6.450541986851022,6.391999999998177,6.450541986851022,29.538778100985624,588,,,9.29,77512.8665
avg_short_15,average,regex,5,0.0,2.7115830162074417,2.6340000000004693,2.7115830162074417,2.7115830162074417,588,,,21.67,184394.1332
avg_short_16,average,naive,8,0.0,655.8733750134706,652.6279999999999,655.8733750134706,655.8733750134706,10,,,0.59,762.3423
avg_short_16,average,kmp,8,0.0,190.66799999563955,189.7299999999973,190.66799999563955,190.66799999563955,10,,,0.59,2622.3593
avg_short_16,average,boyer_moore,8,0.0,243.74700000043958,242.2070000000005,243.74700000043958,243.74700000043958,10,,,0.59,2051.3073
avg_short_16,average,rabin_karp,8,0.0,147.5276660057716,146.90799999999626,147.5276660057716,147.5276660057716,10,,,0.08,3389.1948
avg_short_16,average,suffix_tree,8,23.088236114134602,0.1821660262066871,0.18200000000234695,0.1821660262066871,23.27040214034129,10,,,0.36,2744748.8997
avg_short_16,average,regex,8,0.0,2.059209014987573,2.043000000000461,2.059209014987573,2.059209014987573,10,,,1.44,242811.6798
avg_short_17,average,naive,7,0.0,673.7982500053477,671.1829999999992,673.7982500053477,673.7982500053477,91,,,3.4,742.0619
avg_short_17,average,kmp,7,0.0,189.0823330031708,187.9650000000055,189.0823330031708,189.0823330031708,91,,,3.39,2644.3507
avg_short_17,average,boyer_moore,7,0.0,294.45741698145866,293.0990000000051,294.45741698145866,294.45741698145866,91,,,3.36,1698.0384
avg_short_17,average,rabin_karp,7,0.0,147.4152090086136,146.55799999999886,147.4152090086136,147.4152090086136,91,,,0.08,3391.7803
avg_short_17,average,suffix_tree,7,23.088236114134602,0.9365839941892773,0.9259999999997603,0.9365839941892773,24.02482010832388,91,,,1.54,533854.9485
avg_short_17,average,regex,7,0.0,2.0478749938774854,2.0419999999958804,2.0478749938774854,2.0478749938774854,91,,,4.77,244155.5278
avg_short_18,average,naive,8,0.0,669.1670840082224,666.4500000000046,669.1670840082224,669.1670840082224,7,,,0.45,747.1975
avg_short_18,average,kmp,8,0.0,190.26025000493973,189.4059999999982,190.26025000493973,190.26025000493973,7,,,0.45,2627.9793
avg_short_18,average,boyer_moore,8,0.0,211.52183300000615,210.36799999999545,211.52183300000615,211.52183300000615,7,,,0.45,2363.8222
avg_short_18,average,rabin_karp,8,0.0,147.27924999897368,146.61000000000257,147.27924999897368,147.27924999897368,7,,,0.08,3394.9114
avg_short_18,average,suffix_tree,8,23.088236114134602,0.2565419999882579,0.2550000000027808,0.2565419999882579,23.34477811412286,7,,,0.27,1948998.6046
avg_short_18,average,regex,8,0.0,2.251208992674947,2.250999999994008,2.251208992674947,2.251208992674947,7,,,1.3,222102.8797
avg_short_19,average,naive,8,0.0,664.5815410010982,661.6829999999965,664.5815410010982,664.5815410010982,8,,,0.48,752.3531
avg_short_19,average,kmp,8,0.0,192.41124999825843,191.45400000000024,192.41124999825843,192.41124999825843,8,,,0.47,2598.6007
avg_short_19,average,boyer_moore,8,0.0,298.72275001253,297.35399999999856,298.72275001253,298.72275001253,8,,,0.45,1673.7928
avg_short_19,average,rabin_karp,8,0.0,148.1694999965839,146.88999999999908,148.1694999965839,148.1694999965839,8,,,0.08,3374.5136
avg_short_19,average,suffix_tree,8,23.088236114134602,0.18012497457675636,0.1790000000028158,0.18012497457675636,23.26836108871136,8,,,0.28,2775850.4959
avg_short_19,average,regex,8,0.0,2.284166985191405,2.2790000000014743,2.284166985191405,2.284166985191405,8,,,1.32,218898.1818
avg_short_2,average,naive,6,0.0,666.2945830030367,663.4730000000034,666.2945830030367,666.2945830030367,130,,,4.91,750.4188
avg_short_2,average,kmp,6,0.0,188.51195799652487,187.539000000001,188.51195799652487,188.51195799652487,130,,,4.89,2652.3516
avg_short_2,average,boyer_moore,6,0.0,404.4244999822695,402.7269999999987,404.4244999822695,404.4244999822695,130,,,4.86,1236.3247
avg_short_2,average,rabin_karp,6,0.0,147.50695799011737,146.7139999999958,147.50695799011737,147.50695799011737,130,,,0.07,3389.6706
avg_short_2,average,suffix_tree,6,23.088236114134602,1.4339170011226088,1.434000000003266,1.4339170011226088,24.52215311525721,130,,,2.27,348695.2171
avg_short_2,average,regex,6,0.0,2.1496249828487635,2.1350000000026625,2.1496249828487635,2.1496249828487635,130,,,5.72,232598.7109
avg_short_3,average,naive,6,0.0,675.8138749864884,670.8560000000006,675.8138749864884,675.8138749864884,156,,,5.8,739.8487
avg_short_3,average,kmp,6,0.0,194.39083398901857,193.4310000000039,194.39083398901857,194.39083398901857,156,,,5.79,2572.1377
avg_short_3,average,boyer_moore,6,0.0,345.2334579778835,343.89300000000134,345.2334579778835,345.2334579778835,156,,,5.76,1448.2953
avg_short_3,average,rabin_karp,6,0.0,147.51049998449162,147.09599999999767,147.51049998449162,147.51049998449162,156,,,0.07,3389.5892
avg_short_3,average,suffix_tree,6,23.088236114134602,1.7536669911351055,1.738000000003126,1.7536669911351055,24.841903105269708,156,,,2.66,285116.8452
avg_short_3,average,regex,6,0.0,2.214832988101989,2.215999999997109,2.214832988101989,2.214832988101989,156,,,6.62,225750.656
avg_short_4,average,naive,10,0.0,656.98312499444,654.879000000001,656.98312499444,656.98312499444,2,,,0.28,761.0546
avg_short_4,average,kmp,10,0.0,190.1419580099173,189.2790000000062,190.1419580099173,190.1419580099173,2,,,0.29,2629.6142
avg_short_4,average,boyer_moore,10,0.0,269.6560829936061,268.49700000000354,269.6560829936061,269.6560829936061,2,,,0.29,1854.2137
avg_short_4,average,rabin_karp,10,0.0,149.29487500921823,148.42900000000014,149.29487500921823,149.29487500921823,2,,,0.08,3349.0768
avg_short_4,average,suffix_tree,10,23.088236114134602,0.1593340130057186,0.15899999999646752,0.1593340130057186,23.24757012714032,2,,,0.14,3138061.9277
avg_short_4,average,regex,10,0.0,1.840500015532598,1.8409999999988713,1.840500015532598,1.840500015532598,2,,,1.23,271665.306
avg_short_5,average,naive,5,0.0,687.769499985734,684.787,687.769499985734,687.769499985734,557,,,20.02,726.9877
avg_short_5,average,kmp,5,0.0,192.7500829915516,191.8059999999997,192.7500829915516,192.7500829915516,557,,,20.0,2594.0326
avg_short_5,average,boyer_moore,5,0.0,306.5846670069732,305.67800000000034,306.5846670069732,306.5846670069732,557,,,19.97,1630.8709
avg_short_5,average,rabin_karp,5,0.0,147.5123749987688,146.95700000000045,147.5123749987688,147.5123749987688,557,,,0.07,3389.5461
avg_short_5,average,suffix_tree,5,23.088236114134602,5.716167011996731,5.6939999999983115,5.716167011996731,28.804403126131334,557,,,9.05,87471.2021
avg_short_5,average,regex,5,0.0,2.7666249952744693,2.6799999999980173,2.7666249952744693,2.7666249952744693,556,,,20.8,180725.6136
avg_short_6,average,naive,6,0.0,678.9968330122065,676.6419999999939,678.9968330122065,678.9968330122065,144,,,5.29,736.3805
avg_short_6,average,kmp,6,0.0,194.19291699887253,193.3089999999993,194.19291699887253,194.19291699887253,144,,,5.27,2574.7592
avg_short_6,average,boyer_moore,6,0.0,344.76408298360184,343.60300000000166,344.76408298360184,344.76408298360184,144,,,5.24,1450.2671
avg_short_6,average,rabin_karp,6,0.0,146.9403330120258,146.42299999999864,146.9403330120258,146.9403330120258,144,,,0.07,3402.7417
avg_short_6,average,suffix_tree,6,23.088236114134602,1.493374991696328,1.4929999999964139,1.493374991696328,24.58161110583093,144,,,2.38,334812.0886
avg_short_6,average,regex,6,0.0,2.1057499980088323,2.1060000000048262,2.1057499980088323,2.1057499980088323,144,,,6.1,237445.091
avg_short_7,average,naive,6,0.0,680.1062089798506,678.5029999999992,680.1062089798506,680.1062089798506,236,,,8.74,735.1793
avg_short_7,average,kmp,6,0.0,192.49295798363164,192.01000000000334,192.49295798363164,192.49295798363164,236,,,8.72,2597.4976
avg_short_7,average,boyer_moore,6,0.0,331.5798330004327,330.7010000000048,331.5798330004327,331.5798330004327,236,,,8.7,1507.9325
avg_short_7,average,rabin_karp,6,0.0,148.93683398258872,148.4699999999961,148.93683398258872,148.93683398258872,236,,,0.07,3357.1279
avg_short_7,average,suffix_tree,6,23.088236114134602,2.455416019074619,2.448999999998591,2.455416019074619,25.54365213320922,236,,,4.04,203631.4808
avg_short_7,average,regex,6,0.0,2.0782500214409083,2.0779999999973597,2.0782500214409083,2.0782500214409083,235,,,9.53,240587.0299
avg_short_8,average,naive,5,0.0,691.9344580092002,689.6469999999937,691.9344580092002,691.9344580092002,576,,,20.54,722.6118
avg_short_8,average,kmp,5,0.0,195.34904201282188,194.28000000000623,195.34904201282188,195.34904201282188,576,,,20.52,2559.5211
avg_short_8,average,boyer_moore,5,0.0,436.02049999753945,434.74299999999744,436.02049999753945,436.02049999753945,576,,,20.49,1146.7351
avg_short_8,average,rabin_karp,5,0.0,149.23999999882653,148.575000000001,149.23999999882653,149.23999999882653,576,,,0.07,3350.3082
avg_short_8,average,suffix_tree,5,23.088236114134602,4.0032089746091515,3.9879999999996585,4.0032089746091515,27.091445088743754,576,,,10.09,124899.7999
avg_short_8,average,regex,5,0.0,2.6837500045076013,2.628000000001407,2.6837500045076013,2.6837500045076013,564,,,21.01,186306.4738
avg_short_9,average,naive,5,0.0,687.0657500112429,684.317,687.0657500112429,687.0657500112429,528,,,19.26,727.7324
avg_short_9,average,kmp,5,0.0,193.06320801842958,192.18100000000504,193.06320801842958,193.06320801842958,528,,,19.23,2589.8254
avg_short_9,average,boyer_moore,5,0.0,335.8208329882473,334.5680000000044,335.8208329882473,335.8208329882473,528,,,19.2,1488.8892
avg_short_9,average,rabin_karp,5,0.0,147.7045840001665,146.98399999999623,147.7045840001665,147.7045840001665,528,,,0.07,3385.1353
avg_short_9,average,suffix_tree,5,23.088236114134602,4.725499980850145,4.72599999999801,4.725499980850145,27.813736094984748,528,,,8.85,105808.9095
avg_short_9,average,regex,5,0.0,2.781417017104104,2.706000000003428,2.781417017104104,2.781417017104104,528,,,20.06,179764.4858
avg_vlong_0,average,kmp,2943,0.0,192.47895802254789,191.476999999999,192.47895802254789,192.47895802254789,1,,,23.23,2597.6865
avg_vlong_0,average,boyer_moore,2943,0.0,124.93037502281368,124.29999999999808,124.93037502281368,124.93037502281368,1,,,126.86,4002.2292
avg_vlong_0,average,rabin_karp,2943,0.0,147.50699998694472,146.73499999999962,147.50699998694472,147.50699998694472,1,,,5.81,3389.6696
avg_vlong_0,average,regex,2943,0.0,14.07954198657535,14.019000000004667,14.07954198657535,14.07954198657535,1,,,310.26,35512.5188
avg_vlong_1,average,kmp,1768,0.0,191.68191601056606,190.69999999999965,191.68191601056606,191.68191601056606,1,,,14.05,2608.4881
avg_vlong_1,average,boyer_moore,1768,0.0,127.43283298914321,126.58299999999656,127.43283298914321,127.43283298914321,1,,,76.37,3923.6356
avg_vlong_1,average,rabin_karp,1768,0.0,147.34704201691784,146.6789999999989,147.34704201691784,147.34704201691784,1,,,3.52,3393.3494
avg_vlong_1,average,regex,1768,0.0,8.445499988738447,8.339999999996905,8.445499988738447,8.445499988738447,1,,,98.74,59203.126
avg_vlong_2,average,kmp,2693,0.0,194.4130840129219,193.47599999999687,194.4130840129219,194.4130840129219,1,,,21.28,2571.8434
avg_vlong_2,average,boyer_moore,2693,0.0,114.10908302059397,113.51299999999753,114.10908302059397,114.10908302059397,1,,,116.12,4381.7721
avg_vlong_2,average,rabin_karp,2693,0.0,147.11420799721964,146.49099999999748,147.11420799721964,147.11420799721964,1,,,5.32,3398.72
avg_vlong_2,average,regex,2693,0.0,12.50083398190327,12.425000000000352,12.50083398190327,12.50083398190327,1,,,189.1,39997.3314
avg_vlong_3,average,kmp,1574,0.0,191.77029200363904,190.81399999999604,191.77029200363904,191.77029200363904,1,,,12.54,2607.286
avg_vlong_3,average,boyer_moore,1574,0.0,101.91254201345146,101.37900000000144,101.91254201345146,101.91254201345146,1,,,68.09,4906.1675
avg_vlong_3,average,rabin_karp,1574,0.0,149.7058339882642,147.89900000000245,149.7058339882642,149.7058339882642,1,,,3.14,3339.8832
avg_vlong_3,average,regex,1574,0.0,7.765624992316589,7.689999999996644,7.765624992316589,7.765624992316589,1,,,87.89,64386.318
avg_vlong_4,average,kmp,1948,0.0,194.74720899597742,193.712000000005,194.74720899597742,194.74720899597742,1,,,15.46,2567.4309
avg_vlong_4,average,boyer_moore,1948,0.0,127.42649999563582,126.81500000000057,127.42649999563582,127.42649999563582,1,,,84.08,3923.8306
avg_vlong_4,average,rabin_karp,1948,0.0,147.53049999126233,146.79100000000034,147.53049999126233,147.53049999126233,1,,,3.87,3389.1297
avg_vlong_4,average,regex,1948,0.0,8.95662500988692,8.904000000001133,8.95662500988692,8.95662500988692,1,,,109.02,55824.599
query_0,many-query,naive,13,0.0,660.7416670012753,658.2229999999995,660.7416670012753,660.7416670012753,1,,,0.25,756.7254
query_0,many-query,kmp,13,0.0,189.7733329969924,188.9940000000081,189.7733329969924,189.7733329969924,1,,,0.29,2634.7221
query_0,many-query,boyer_moore,13,0.0,208.30079200095497,207.41700000000662,208.30079200095497,208.30079200095497,1,,,0.33,2400.3749
query_0,many-query,rabin_karp,13,0.0,148.9990830013994,148.31200000000422,148.9990830013994,148.9990830013994,1,,,0.09,3355.7254
query_0,many-query,suffix_tree,13,23.088236114134602,0.08629201329313219,0.08700000000771979,0.08629201329313219,23.174528127427735,1,,,0.14,5794278.9943
query_0,many-query,regex,13,0.0,2.024500019615516,2.019000000004212,2.024500019615516,2.024500019615516,1,,,1.37,246974.5592
query_1,many-query,naive,11,0.0,648.5432919871528,646.0310000000078,648.5432919871528,648.5432919871528,1,,,0.25,770.9586
query_1,many-query,kmp,11,0.0,190.10658300248906,189.24099999999555,190.10658300248906,190.10658300248906,1,,,0.27,2630.1036
query_1,many-query,boyer_moore,11,0.0,208.16300000296906,207.24599999999782,208.16300000296906,208.16300000296906,1,,,0.3,2401.9638
query_1,many-query,rabin_karp,11,0.0,147.1769170020707,146.42299999999864,147.1769170020707,147.1769170020707,1,,,0.08,3397.2719
query_1,many-query,suffix_tree,11,23.088236114134602,0.18137501319870353,0.18099999999776628,0.18137501319870353,23.269611127333306,1,,,0.14,2756719.3032
query_1,many-query,regex,11,0.0,2.1196250163484365,2.1140000000059445,2.1196250163484365,2.1196250163484365,1,,,1.21,235890.7807
query_10,many-query,naive,8,0.0,656.773708993569,654.3240000000026,656.773708993569,656.773708993569,11,,,0.62,761.2972
query_10,many-query,kmp,8,0.0,190.697416983312,189.76700000000335,190.697416983312,190.697416983312,11,,,0.62,2621.9548
query_10,many-query,boyer_moore,8,0.0,232.7374170126859,231.7910000000012,232.7374170126859,232.7374170126859,11,,,0.62,2148.3439
query_10,many-query,rabin_karp,8,0.0,147.98079201136716,147.08399999999244,147.98079201136716,147.98079201136716,11,,,0.08,3378.8169
query_10,many-query,suffix_tree,8,23.088236114134602,0.27424999279901385,0.2740000000045484,0.27424999279901385,23.362486106933616,11,,,0.34,1823154.1044
query_10,many-query,regex,8,0.0,1.7779580084607005,1.7789999999990869,1.7779580084607005,1.7779580084607005,11,,,1.47,281221.4898
query_11,many-query,naive,15,0.0,648.3211670129094,645.8450000000084,648.3211670129094,648.3211670129094,1,,,0.25,771.2227
query_11,many-query,kmp,15,0.0,189.80404100148007,188.97900000000334,189.80404100148007,189.80404100148007,1,,,0.3,2634.2959
query_11,many-query,boyer_moore,15,0.0,224.60025001782924,223.4420000000057,224.60025001782924,224.60025001782924,1,,,0.36,2226.1774
query_11,many-query,rabin_karp,15,0.0,148.80566598731093,148.02099999999996,148.80566598731093,148.80566598731093,1,,,0.09,3360.0871
query_11,many-query,suffix_tree,15,23.088236114134602,0.14095898950472474,0.1409999999992806,0.14095898950472474,23.229195103639327,1,,,0.14,3547130.9901
query_11,many-query,regex,15,0.0,2.07012498867698,2.022999999994113,2.07012498867698,2.07012498867698,1,,,1.46,241531.3098
query_12,many-query,naive,12,0.0,658.6039999965578,656.20100000001,658.6039999965578,658.6039999965578,1,,,0.25,759.1815
query_12,many-query,kmp,12,0.0,189.7174579789862,188.74699999999223,189.7174579789862,189.7174579789862,1,,,0.28,2635.4981
query_12,many-query,boyer_moore,12,0.0,263.18449998507276,262.1719999999925,263.18449998507276,263.18449998507276,1,,,0.32,1899.8079
query_12,many-query,rabin_karp,12,0.0,149.18941701762378,148.41900000000408,149.18941701762378,149.18941701762378,1,,,0.09,3351.4442
query_12,many-query,suffix_tree,12,23.088236114134602,0.16358299762941897,0.16300000000057935,0.16358299762941897,23.25181911176402,1,,,0.14,3056552.3755
query_12,many-query,regex,12,0.0,2.3101250117179006,2.3029999999977235,2.3101250117179006,2.3101250117179006,1,,,1.32,216438.5033
query_13,many-query,naive,15,0.0,664.0189999889117,661.7320000000007,664.0189999889117,664.0189999889117,1,,,0.25,752.9905
query_13,many-query,kmp,15,0.0,192.52625000081025,191.70599999999638,192.52625000081025,192.52625000081025,1,,,0.3,2597.0485
query_13,many-query,boyer_moore,15,0.0,257.10608300869353,255.84999999999525,257.10608300869353,257.10608300869353,1,,,0.36,1944.7226
query_13,many-query,rabin_karp,15,0.0,148.1179159891326,147.38300000000493,148.1179159891326,148.1179159891326,1,,,0.09,3375.6889
query_13,many-query,suffix_tree,15,23.088236114134602,0.1632919884286821,0.16300000000057935,0.1632919884286821,23.251528102563285,1,,,0.14,3061999.5801
query_13,many-query,regex,15,0.0,2.2809999936725944,2.2819999999939,2.2809999936725944,2.2809999936725944,1,,,1.46,219202.1049
query_14,many-query,naive,5,0.0,686.1253329843748,681.1249999999944,686.1253329843748,686.1253329843748,713,,,25.63,728.7298
query_14,many-query,kmp,5,0.0,191.49733398808166,190.6540000000092,191.49733398808166,191.49733398808166,713,,,25.6,2611.0024
query_14,many-query,boyer_moore,5,0.0,354.28199998568743,352.71400000000597,354.28199998568743,354.28199998568743,713,,,25.57,1411.3051
query_14,many-query,rabin_karp,5,0.0,149.05754098435864,148.38199999999802,149.05754098435864,149.05754098435864,713,,,0.07,3354.4093
query_14,many-query,suffix_tree,5,23.088236114134602,5.417583015514538,5.388999999993871,5.417583015514538,28.50581912964914,713,,,11.61,92292.0791
query_14,many-query,regex,5,0.0,4.40491599147208,2.9399999999952797,4.40491599147208,4.40491599147208,713,,,26.43,113509.5427
query_15,many-query,naive,7,0.0,662.9821250098757,660.1080000000081,662.9821250098757,662.9821250098757,14,,,0.7,754.1681
query_15,many-query,kmp,7,0.0,189.1377919819206,187.45900000000404,189.1377919819206,189.1377919819206,14,,,0.69,2643.5753
query_15,many-query,boyer_moore,7,0.0,285.9445000067353,284.8170000000039,285.9445000067353,285.9445000067353,14,,,0.69,1748.5911
query_15,many-query,rabin_karp,7,0.0,147.96045899856836,147.18899999999735,147.96045899856836,147.96045899856836,14,,,0.08,3379.2812
query_15,many-query,suffix_tree,7,23.088236114134602,0.2242499904241413,0.2239999999886777,0.2242499904241413,23.312486104558744,14,,,0.47,2229654.4988
query_15,many-query,regex,7,0.0,1.794874988263473,1.7950000000013233,1.794874988263473,1.794874988263473,14,,,1.53,278570.9329
query_16,many-query,naive,15,0.0,650.1427090261132,647.6350000000082,650.1427090261132,650.1427090261132,1,,,0.25,769.0619
query_16,many-query,kmp,15,0.0,190.32649998553097,189.4709999999975,190.32649998553097,190.32649998553097,1,,,0.3,2627.0645
query_16,many-query,boyer_moore,15,0.0,256.88883298425935,255.69300000000794,256.88883298425935,256.88883298425935,1,,,0.36,1946.3672
query_16,many-query,rabin_karp,15,0.0,147.53004198428243,146.84300000000405,147.53004198428243,147.53004198428243,1,,,0.09,3389.1402
query_16,many-query,suffix_tree,15,23.088236114134602,0.1093749888241291,0.1089999999948077,0.1093749888241291,23.19761110295873,1,,,0.14,4571429.0385
query_16,many-query,regex,15,0.0,2.0522919949144125,2.051999999991949,2.0522919949144125,2.0522919949144125,1,,,1.46,243630.0493
query_17,many-query,naive,11,0.0,654.5389170059934,651.6749999999973,654.5389170059934,654.5389170059934,1,,,0.25,763.8965
query_17,many-query,kmp,11,0.0,188.96687499363907,188.0480000000091,188.96687499363907,188.96687499363907,1,,,0.27,2645.9664
query_17,many-query,boyer_moore,11,0.0,254.1304170154035,252.7509999999893,254.1304170154035,254.1304170154035,1,,,0.3,1967.4937
query_17,many-query,rabin_karp,11,0.0,149.22625001054257,148.51500000000328,149.22625001054257,149.22625001054257,1,,,0.08,3350.6169
query_17,many-query,suffix_tree,11,23.088236114134602,0.13629201566800475,0.13600000001190438,0.13629201566800475,23.224528129802607,1,,,0.14,3668593.4796
query_17,many-query,regex,11,0.0,2.269625023473054,2.2699999999957754,2.269625023473054,2.269625023473054,1,,,1.21,220300.7082
query_18,many-query,naive,14,0.0,654.4716249918565,652.6749999999879,654.4716249918565,654.4716249918565,1,,,0.25,763.9751
query_18,many-query,kmp,14,0.0,187.10850001662038,186.28800000000467,187.10850001662038,187.10850001662038,1,,,0.3,2672.2463
query_18,many-query,boyer_moore,14,0.0,234.00345898699015,232.87400000000957,234.00345898699015,234.00345898699015,1,,,0.35,2136.7206
query_18,many-query,rabin_karp,14,0.0,148.14787500654347,147.45200000000125,148.14787500654347,148.14787500654347,1,,,0.09,3375.0062
query_18,many-query,suffix_tree,14,23.088236114134602,0.15933398390188813,0.15899999999646752,0.15933398390188813,23.24757009803649,1,,,0.14,3138062.5009
query_18,many-query,regex,14,0.0,1.8932500097434968,1.8749999999982947,1.8932500097434968,1.8932500097434968,1,,,1.38,264096.1296
query_19,many-query,naive,10,0.0,657.3089579760563,654.9720000000008,657.3089579760563,657.3089579760563,1,,,0.25,760.6773
query_19,many-query,kmp,10,0.0,194.10212500952184,193.1070000000119,194.10212500952184,194.10212500952184,1,,,0.27,2575.9636
query_19,many-query,boyer_moore,10,0.0,341.3843330054078,339.96300000001156,341.3843330054078,341.3843330054078,1,,,0.29,1464.6249
query_19,many-query,rabin_karp,10,0.0,149.2664999968838,148.48599999999124,149.2664999968838,149.2664999968838,1,,,0.08,3349.7134
query_19,many-query,suffix_tree,10,23.088236114134602,0.1266250037588179,0.12599999999451938,0.1266250037588179,23.21486111789342,1,,,0.14,3948667.2076
query_19,many-query,regex,10,0.0,2.092709008138627,2.093000000002121,2.092709008138627,2.092709008138627,1,,,1.23,238924.7612
query_2,many-query,naive,9,0.0,671.1755419964902,668.5069999999911,671.1755419964902,671.1755419964902,2,,,0.28,744.9616
query_2,many-query,kmp,9,0.0,191.37174999923445,190.6540000000092,191.37174999923445,191.37174999923445,2,,,0.29,2612.7158
query_2,many-query,boyer_moore,9,0.0,216.7284169991035,215.7890000000009,216.7284169991035,216.7284169991035,2,,,0.29,2307.0348
query_2,many-query,rabin_karp,9,0.0,147.07241600262932,146.3730000000112,147.07241600262932,147.07241600262932,2,,,0.08,3399.6858
query_2,many-query,suffix_tree,9,23.088236114134602,0.19720799173228443,0.15399999999488045,0.19720799173228443,23.285444105866887,2,,,0.14,2535394.208
query_2,many-query,regex,9,0.0,2.30095797451213,2.288000000007173,2.30095797451213,2.30095797451213,2,,,1.14,217300.7963
query_20,many-query,naive,14,0.0,655.2393329911865,652.8139999999922,655.2393329911865,655.2393329911865,1,,,0.25,763.08
query_20,many-query,kmp,14,0.0,188.90133398235776,187.95800000000895,188.90133398235776,188.90133398235776,1,,,0.3,2646.8844
query_20,many-query,boyer_moore,14,0.0,186.60937502863817,185.6560000000087,186.60937502863817,186.60937502863817,1,,,0.35,2679.3938
query_20,many-query,rabin_karp,14,0.0,147.30199999758042,146.49800000000823,147.30199999758042,147.30199999758042,1,,,0.09,3394.387
query_20,many-query,suffix_tree,14,23.088236114134602,0.1484589884057641,0.14900000000750424,0.1484589884057641,23.236695102540367,1,,,0.14,3367933.4971
query_20,many-query,regex,14,0.0,2.187000005505979,2.1699999999924557,2.187000005505979,2.187000005505979,1,,,1.38,228623.6848
query_21,many-query,naive,13,0.0,659.0487500070594,656.0659999999956,659.0487500070594,659.0487500070594,1,,,0.25,758.6692
query_21,many-query,kmp,13,0.0,192.28354201186448,191.23799999999846,192.28354201186448,192.28354201186448,1,,,0.29,2600.3266
query_21,many-query,boyer_moore,13,0.0,257.8173750080168,256.47199999998804,257.8173750080168,257.8173750080168,1,,,0.33,1939.3573
query_21,many-query,rabin_karp,13,0.0,148.26704197912477,147.48999999999057,148.26704197912477,148.26704197912477,1,,,0.09,3372.2936
query_21,many-query,suffix_tree,13,23.088236114134602,0.317458005156368,0.3140000000030341,0.317458005156368,23.40569411929097,1,,,0.14,1575011.472
query_21,many-query,regex,13,0.0,2.1434999944176525,2.126000000004069,2.1434999944176525,2.1434999944176525,1,,,1.37,233263.3549
query_22,many-query,naive,9,0.0,663.4106660203543,659.5499999999959,663.4106660203543,663.4106660203543,3,,,0.31,753.681
query_22,many-query,kmp,9,0.0,191.25900001381524,189.75799999999765,191.25900001381524,191.25900001381524,3,,,0.31,2614.2561
query_22,many-query,boyer_moore,9,0.0,260.4596660239622,258.8170000000076,260.4596660239622,260.4596660239622,3,,,0.31,1919.683
query_22,many-query,rabin_karp,9,0.0,243.67516601341777,153.53499999999087,243.67516601341777,243.67516601341777,3,,,0.08,2051.912
query_22,many-query,suffix_tree,9,23.088236114134602,0.17641697195358574,0.17499999999870397,0.17641697195358574,23.264653086088188,3,,,0.24,2834194.4341
query_22,many-query,regex,9,0.0,2.3493329936172813,2.3450000000053706,2.3493329936172813,2.3493329936172813,3,,,1.17,212826.3645
query_23,many-query,naive,7,0.0,711.5002080099657,655.1759999999973,711.5002080099657,711.5002080099657,38,,,1.55,702.7405
query_23,many-query,kmp,7,0.0,190.50291599705815,189.2440000000022,190.50291599705815,190.50291599705815,38,,,1.54,2624.6317
query_23,many-query,boyer_moore,7,0.0,270.0309579959139,268.9450000000022,270.0309579959139,270.0309579959139,38,,,1.51,1851.6395
